,Adresse,Année,Code Commune,Nom Commune,Segment de client,Code Département,Code Région,Nombre de logements,Consommation annuelle totale de l'adresse (MWh),Consommation annuelle moyenne par logement de l'adresse (MWh),Consommation annuelle moyenne de la commune (MWh)
2260,15 BOULEVARD DE L AVENIR,2019,18033,Bourges,RESIDENTIEL,18.0,24.0,13,17.198,1.323,3.43
2261,1 RUE DE L EQUERRE,2019,18033,Bourges,RESIDENTIEL,18.0,24.0,10,29.171,2.917,3.43
2262,31 RUE DE LA CHAPPE,2019,18033,Bourges,RESIDENTIEL,18.0,24.0,13,34.335,2.641,3.43
2263,17 RUE DE LA FONTAINE DE FER,2019,18033,Bourges,RESIDENTIEL,18.0,24.0,17,87.462,5.145,3.43
2264,172 A RUE DE LAZENAY,2019,18033,Bourges,RESIDENTIEL,18.0,24.0,15,24.362,1.624,3.43
2265,192 C RUE DE LAZENAY,2019,18033,Bourges,RESIDENTIEL,18.0,24.0,11,17.199,1.564,3.43
2266,172 D RUE DE LAZENAY,2019,18033,Bourges,RESIDENTIEL,18.0,24.0,11,24.359,2.214,3.43
2267,145 A AVENUE DE SAINT AMAND,2019,18033,Bourges,RESIDENTIEL,18.0,24.0,10,14.223,1.422,3.43
2268,38 RUE DE TURLY,2019,18033,Bourges,RESIDENTIEL,18.0,24.0,10,10.656,1.066,3.43
2269,43 B RUE DE TURLY,2019,18033,Bourges,RESIDENTIEL,18.0,24.0,12,14.727,1.227,3.43
2270,82 A CHEMIN DE VILLENEUVE,2019,18033,Bourges,RESIDENTIEL,18.0,24.0,15,18.146,1.21,3.43
2271,19 RESIDENCE DES GOULEVENTS,2019,18033,Bourges,RESIDENTIEL,18.0,24.0,10,13.157,1.316,3.43
2272,17 RESIDENCE DES GOULEVENTS,2019,18033,Bourges,RESIDENTIEL,18.0,24.0,11,33.707,3.064,3.43
2273,8 C COUR DES JACOBINS,2019,18033,Bourges,RESIDENTIEL,18.0,24.0,17,39.029,2.296,3.43
2274,2 B RUE DES URBETS,2019,18033,Bourges,RESIDENTIEL,18.0,24.0,12,36.946,3.079,3.43
2275,18 AVENUE DU 11 NOVEMBRE 1918,2019,18033,Bourges,RESIDENTIEL,18.0,24.0,12,23.451,1.954,3.43
2276,3 RUE DU CHARRIER,2019,18033,Bourges,RESIDENTIEL,18.0,24.0,17,91.046,5.356,3.43
2277,21 B RUE DU CHATEAU D EAU,2019,18033,Bourges,RESIDENTIEL,18.0,24.0,16,22.812,1.426,3.43
2278,30 RUE DU COMMANDANT CHARCOT,2019,18033,Bourges,RESIDENTIEL,18.0,24.0,12,19.109,1.592,3.43
2279,50 AVENUE RENE CASSAGNE,2019,33119,Cenon,RESIDENTIEL,33.0,75.0,15,56.312,3.754,2.732
2280,4 RUE SUZANNE TESTAUD,2019,33119,Cenon,RESIDENTIEL,33.0,75.0,21,35.53,1.692,2.732
2281,4 AVENUE DE LA COTE VERMEILLE,2019,66048,Cerbère,RESIDENTIEL,66.0,76.0,10,17.464,1.746,3.301
2282,41 ROUTE NATIONALE 20,2019,45062,Cercottes,RESIDENTIEL,45.0,24.0,13,53.397,4.107,6.625
2283,15 BOULEVARD D ERKRATH,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,20,33.692,1.685,3.861
2284,13 BOULEVARD D ERKRATH,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,25,59.018,2.361,3.861
2285,10 BOULEVARD D ERKRATH,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,54,289.104,5.354,3.861
2286,6 BOULEVARD D ERKRATH,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,20,45.799,2.29,3.861
2287,34 RUE DE L AMIRAL,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,14,88.215,6.301,3.861
2288,3 RUE DE L AVEN,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,13,37.915,2.917,3.861
2289,15 SQUARE DE L ECHIQUIER,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,11,24.968,2.27,3.861
2290,8 SQUARE DE L ECHIQUIER,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,10,23.532,2.353,3.861
2291,1 RUE DE L EMBARQUEMENT,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,20,42.966,2.148,3.861
2292,3 AVENUE DE L EMBELLIE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,16,67.394,4.212,3.861
2293,2 RUE DE L ESPERANCE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,58,330.642,5.701,3.861
2294,24 BOULEVARD DE L EVASION,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,30,66.889,2.23,3.861
2295,20 BOULEVARD DE L EVASION,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,21,50.571,2.408,3.861
2296,20 AVENUE DE L ORANGERIE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,44,240.911,5.475,3.861
2297,4 RUE DE LA BERGELADE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,15,24.488,1.633,3.861
2298,11 AVENUE DE LA CONSTELLATION,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,30,165.863,5.529,3.861
2299,15 RUE DE LA DESTINEE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,31,40.533,1.308,3.861
2300,11 RUE DE LA JUSTICE MAUVE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,35,112.125,3.204,3.861
2301,2 RUE DE LA JUSTICE MAUVE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,20,44.346,2.217,3.861
2302,8 RUE DE LA JUSTICE ORANGE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,22,58.148,2.643,3.861
2303,4 RUE DE LA JUSTICE POURPRE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,23,42.846,1.863,3.861
2304,1 PASSAGE DE LA MUSARAIGNE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,31,52.4,1.69,3.861
2305,20 BOULEVARD DE LA PAIX,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,17,34.365,2.021,3.861
2306,7 RUE DE LA PIERRE MICLARE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,28,60.63,2.165,3.861
2307,18 AVENUE DE LA POSTE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,48,58.521,1.219,3.861
2308,4 RUE DE LA SARDANE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,16,29.407,1.838,3.861
2309,8 RUE DE LA VEILLEE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,15,76.69,5.113,3.861
2310,9 RUE DE VAUREAL,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,13,68.413,5.263,3.861
2311,7 RUE DE VAUREAL,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,12,46.427,3.869,3.861
2312,24 PLACE DES 3 CEDRES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,23,41.792,1.817,3.861
2313,16 AVENUE DES 3 EPIS,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,38,189.954,4.999,3.861
2314,10 AVENUE DES 3 EPIS,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,34,170.794,5.023,3.861
2315,4 AVENUE DES 3 EPIS,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,22,44.228,2.01,3.861
2316,6 PLACE DES 3 GARES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,14,83.397,5.957,3.861
2317,14 CHEMIN DES 4 SAISONS,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,11,27.499,2.5,3.861
2318,5 RUE DES ASTRES BEIGES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,19,124.775,6.567,3.861
2319,6 RUE DES AUBEVOYS,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,12,0.689,0.057,3.861
2320,5 CHEMIN DES BOURGOGNES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,42,74.534,1.775,3.861
2321,4 PASSAGE DES CERISIERS ROSES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,15,29.834,1.989,3.861
2322,2 PASSAGE DES CERISIERS ROSES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,11,28.894,2.627,3.861
2323,14 PLACE DES COLONNES HUBERT RENAUD,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,12,30.59,2.549,3.861
2324,10 PASSAGE DES ESPALIERS,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,13,61.113,4.701,3.861
2325,11 BOULEVARD DES EXPLORATEURS,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,23,46.245,2.011,3.861
2326,7 RUE DES HEULINES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,11,25.741,2.34,3.861
2327,3 RUE DES HEULINES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,16,29.812,1.863,3.861
2328,4 RUE DES LINANDES BEIGES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,14,32.5,2.321,3.861
2329,2 B RUE DES LINANDES BEIGES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,36,101.558,2.821,3.861
2330,3 CRS DES MERVEILLES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,23,38.325,1.666,3.861
2331,1 CRS DES MERVEILLES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,19,34.043,1.792,3.861
2332,2 RUE DES PETITS PRES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,34,39.246,1.154,3.861
2333,1 RUE DES PETITS PRES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,16,50.774,3.173,3.861
2334,21 CHEMIN DES PIPEAUX,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,10,20.632,2.063,3.861
2335,17 RUE DES PLANTS ORANGE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,15,37.42,2.495,3.861
2336,1 IMPASSE DES TERRASSES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,156,451.531,2.894,3.861
2337,69 AVENUE DU BONTEMPS,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,10,61.065,6.106,3.861
2338,11 RUE DU CAPITAINE NEMO,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,26,148.45,5.71,3.861
2339,2 PLACE DU HAUT MONTOIR,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,23,42.585,1.852,3.861
2340,48 AVENUE DU HAZAY,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,58,343.518,5.923,3.861
2341,14 AVENUE DU JOUR,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,16,78.608,4.913,3.861
2342,7 RUE DU LENDEMAIN,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,15,102.058,6.804,3.861
2343,5 RUE DU LENDEMAIN,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,16,106.916,6.682,3.861
2344,38 AVENUE DU MARTELET,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,12,40.366,3.364,3.861
2345,8 SQUARE DU MIDI,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,27,119.884,4.44,3.861
2346,29 AVENUE DU NORD,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,33,58.0,1.758,3.861
2347,1 RUE DU PAS SAINT CHRISTOPHE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,12,51.254,4.271,3.861
2348,5 AVENUE DU PONCEAU,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,21,34.844,1.659,3.861
2349,3 AVENUE DU PONCEAU,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,24,55.069,2.295,3.861
2350,8 RUE DU PRIEURE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,11,62.882,5.717,3.861
2351,1 RUE DU PRIEURE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,12,64.023,5.335,3.861
2352,10 RUE DU REPOS,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,16,72.327,4.52,3.861
2353,16 AVENUE DU SUD,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,15,18.603,1.24,3.861
2354,22 CHEMIN DUPUIS VERT,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,29,32.224,1.111,3.861
2355,3 GRAND PLACE PLACE GAL DE GAULLE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,18,40.484,2.249,3.861
2356,3 LES CHATEAUX SAINT SYLVERE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,10,23.714,2.371,3.861
2357,103 LES CHENES MAUVES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,53,109.516,2.066,3.861
2358,11 LES LARRIS MAUVES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,10,29.26,2.926,3.861
2359,7 LES LARRIS MAUVES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,21,37.741,1.797,3.861
2360,5 LES LARRIS MAUVES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,15,24.815,1.654,3.861
2361,4 LES LARRIS MAUVES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,14,24.597,1.757,3.861
2362,9 LES LARRIS ORANGE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,16,27.051,1.691,3.861
2363,6 LES LARRIS POURPRES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,18,42.523,2.362,3.861
2364,9 LES LINANDES ORANGE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,16,31.04,1.94,3.861
2365,5 LES LINANDES ORANGE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,12,27.113,2.259,3.861
2366,4 LES LINANDES POURPRES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,17,37.207,2.189,3.861
2367,2 LES LINANDES POURPRES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,26,58.426,2.247,3.861
2368,3 LES MARADAS BRUNS,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,11,18.455,1.678,3.861
2369,2 LES MARADAS MAUVES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,11,31.29,2.845,3.861
2370,8 LES TOULEUSES POURPRES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,11,15.428,1.403,3.861
2371,5 LES TOULEUSES POURPRES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,20,32.441,1.622,3.861
2372,9 LES TOULEUSES VERTES,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,20,42.841,2.142,3.861
2373,16 AVENUE MONDETOUR,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,13,23.951,1.842,3.861
2374,8 RUE NATIONALE,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,15,59.111,3.941,3.861
2375,11 RUE PASSE PARTOUT,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,82,151.523,1.848,3.861
2376,5 RUE PASSE PARTOUT,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,28,155.286,5.546,3.861
2377,2 RUE PHILEAS FOGG,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,31,51.874,1.673,3.861
2378,30 RUE SULLY,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,13,59.382,4.568,3.861
2379,28 RUE SULLY,2019,95127,Cergy,RESIDENTIEL,95.0,11.0,14,63.876,4.563,3.861
2380,7 AVENUE ALBERT SCHWEITZER,2019,68063,Cernay,RESIDENTIEL,68.0,44.0,14,24.194,1.728,3.821
2381,2 RUE BLAISE PASCAL,2019,68063,Cernay,RESIDENTIEL,68.0,44.0,17,27.274,1.604,3.821
2382,4 RUE DE LA 4E DMM,2019,68063,Cernay,RESIDENTIEL,68.0,44.0,10,21.751,2.175,3.821
2383,2 RUE DE LA 4E DMM,2019,68063,Cernay,RESIDENTIEL,68.0,44.0,10,20.563,2.056,3.821
2384,7 RUE DES TULIPES,2019,68063,Cernay,RESIDENTIEL,68.0,44.0,18,21.415,1.19,3.821
2385,30 RUE GEORGES RISLER,2019,68063,Cernay,RESIDENTIEL,68.0,44.0,12,13.463,1.122,3.821
2386,8 AVENUE MONTAIGNE,2019,68063,Cernay,RESIDENTIEL,68.0,44.0,11,21.896,1.991,3.821
2387,7 AVENUE MONTAIGNE,2019,68063,Cernay,RESIDENTIEL,68.0,44.0,14,101.214,7.23,3.821
2388,4 RUE RENE GUIBERT,2019,68063,Cernay,RESIDENTIEL,68.0,44.0,19,19.76,1.04,3.821
2389,1 RUE DES VIGNERONS,2019,34073,Cers,RESIDENTIEL,34.0,76.0,11,61.665,5.606,6.505
2390,7 CHEMIN DES TERRES,2019,1069,Certines,RESIDENTIEL,1.0,84.0,10,12.793,1.279,5.806
2391,111 RUE DU BRUSSIERE,2019,30042,Boisset-et-Gaujac,RESIDENTIEL,30.0,76.0,31,211.448,6.821,6.995
2392,4 B RUE DE LA FONTAINE,2019,94004,Boissy-Saint-Léger,RESIDENTIEL,94.0,11.0,18,63.569,3.532,3.555
2393,3 RUE FREDERIC MISTRAL,2019,94011,Bonneuil-sur-Marne,RESIDENTIEL,94.0,11.0,10,16.453,1.645,2.796
2394,7 RUE GABRIEL PERI,2019,94011,Bonneuil-sur-Marne,RESIDENTIEL,94.0,11.0,16,36.427,2.277,2.796
2395,5 RUE GABRIEL PERI,2019,94011,Bonneuil-sur-Marne,RESIDENTIEL,94.0,11.0,31,61.221,1.975,2.796
2396,1 RUE JACQUES GILBERT COLLET,2019,94011,Bonneuil-sur-Marne,RESIDENTIEL,94.0,11.0,17,32.923,1.937,2.796
2397,1 RUE JEAN MOULIN,2019,94011,Bonneuil-sur-Marne,RESIDENTIEL,94.0,11.0,40,84.271,2.107,2.796
2398,1 RUE LEA MAURY,2019,94011,Bonneuil-sur-Marne,RESIDENTIEL,94.0,11.0,16,32.16,2.01,2.796
2399,8 RUE MICHEL GOUTIER,2019,94011,Bonneuil-sur-Marne,RESIDENTIEL,94.0,11.0,20,36.067,1.803,2.796
2400,110 RUE PASTEUR,2019,94011,Bonneuil-sur-Marne,RESIDENTIEL,94.0,11.0,35,42.877,1.225,2.796
2401,2 RUE PASTEUR MARTIN LUTHER KING,2019,94011,Bonneuil-sur-Marne,RESIDENTIEL,94.0,11.0,30,67.779,2.259,2.796
2402,2 RUE DE LA GREVE,2019,28051,Bonneval,RESIDENTIEL,28.0,24.0,10,17.672,1.767,5.059
2403,36 RUE DE LA RESISTANCE,2019,28051,Bonneval,RESIDENTIEL,28.0,24.0,10,36.584,3.658,5.059
2404,28 AVENUE ANDRE REINSON,2019,33063,Bordeaux,RESIDENTIEL,33.0,75.0,113,197.66,1.749,3.36
2405,13 ALLEE ARAGO,2019,33063,Bordeaux,RESIDENTIEL,33.0,75.0,10,16.705,1.671,3.36
2406,36 RUE ARNAUD MIQUEU,2019,33063,Bordeaux,RESIDENTIEL,33.0,75.0,13,47.968,3.69,3.36
2407,32 RUE BARENNES,2019,33063,Bordeaux,RESIDENTIEL,33.0,75.0,13,50.701,3.9,3.36
2408,1 RUE BASQUE,2019,33063,Bordeaux,RESIDENTIEL,33.0,75.0,30,129.688,4.323,3.36
2409,11 RUE BAVARD,2019,33063,Bordeaux,RESIDENTIEL,33.0,75.0,22,63.867,2.903,3.36
2410,16 RUE BEAUBADAT,2019,33063,Bordeaux,RESIDENTIEL,33.0,75.0,17,72.17,4.245,3.36
2411,4 RUE BEAUBADAT,2019,33063,Bordeaux,RESIDENTIEL,33.0,75.0,98,293.201,2.992,3.36
2412,12 RUE BELLUS MAREILHAC,2019,33063,Bordeaux,RESIDENTIEL,33.0,75.0,17,91.618,5.389,3.36
2413,262 RUE BLANQUI,2019,33063,Bordeaux,RESIDENTIEL,33.0,75.0,10,18.239,1.824,3.36
2414,2 H RUE CAMILLE GUERIN,2019,51055,Bétheny,RESIDENTIEL,51.0,44.0,22,15.758,0.716,4.461
2415,6 ALLEE JACQUES CARTIER,2019,51055,Bétheny,RESIDENTIEL,51.0,44.0,10,20.116,2.012,4.461
2416,6 RUE ROBERT SURCOUF,2019,51055,Bétheny,RESIDENTIEL,51.0,44.0,10,23.881,2.388,4.461
2417,31 RUE BRAS DE FER,2019,62119,Béthune,RESIDENTIEL,62.0,32.0,11,17.481,1.589,3.575
2418,13 BOULEVARD DE VARSOVIE,2019,62119,Béthune,RESIDENTIEL,62.0,32.0,17,19.924,1.172,3.575
2419,9 BOULEVARD DE VARSOVIE,2019,62119,Béthune,RESIDENTIEL,62.0,32.0,31,50.637,1.633,3.575
2420,40 BOULEVARD DES ETATS UNIS,2019,62119,Béthune,RESIDENTIEL,62.0,32.0,29,42.284,1.458,3.575
2421,65 AVENUE HENRI RAVERA,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,26,52.403,2.016,2.642
2422,8 ALLEE JACQUES BREL,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,19,37.221,1.959,2.642
2423,5 ALLEE JACQUES BREL,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,19,35.759,1.882,2.642
2424,2 ALLEE JACQUES BREL,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,19,36.856,1.94,2.642
2425,12 AVENUE JEAN BAPTISTE FORTIN,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,36,93.457,2.596,2.642
2426,6 AVENUE JEAN BAPTISTE FORTIN,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,18,33.655,1.87,2.642
2427,48 RUE JEAN LONGUET,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,11,27.834,2.53,2.642
2428,38 RUE JEAN LONGUET,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,16,45.293,2.831,2.642
2429,18 RUE JEAN LONGUET,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,11,27.282,2.48,2.642
2430,12 RUE JEAN LONGUET,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,11,25.21,2.292,2.642
2431,1 IMPASSE JEANNE D ARC,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,77,199.389,2.589,2.642
2432,2 RUE MARC SANGNIER,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,10,40.688,4.069,2.642
2433,6 SQUARE MARCEL LODS,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,11,60.81,5.528,2.642
2434,1 ALLEE MAURICE LANGLET,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,12,23.362,1.947,2.642
2435,9 ALLEE MIRABEAU,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,18,28.244,1.569,2.642
2436,5 RUE MOZART,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,16,32.082,2.005,2.642
2437,4 RUE MOZART,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,14,27.351,1.954,2.642
2438,2 RUE MOZART,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,13,21.931,1.687,2.642
2439,1 RUE MOZART,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,13,27.589,2.122,2.642
2440,7 RESIDENCE PABLO PICASSO,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,10,21.45,2.145,2.642
2441,2 RUE PIERRE BROSSOLETTE,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,17,48.194,2.835,2.642
2442,26 AVENUE VICTOR HUGO,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,22,23.61,1.073,2.642
2443,12 AVENUE VICTOR HUGO,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,17,66.421,3.907,2.642
2444,8 AVENUE VICTOR HUGO,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,16,79.524,4.97,2.642
2445,17 SQUARE VICTOR SCHOELCHER,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,17,54.733,3.22,2.642
2446,9 SQUARE VICTOR SCHOELCHER,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,21,55.22,2.63,2.642
2447,7 SQUARE VICTOR SCHOELCHER,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,10,29.472,2.947,2.642
2448,1 SQUARE VICTOR SCHOELCHER,2019,92007,Bagneux,RESIDENTIEL,92.0,11.0,10,29.305,2.93,2.642
2449,5 ALLEE DES SAPINS,2019,61483,Bagnoles de l'Orne Normandie,RESIDENTIEL,61.0,28.0,42,145.093,3.455,4.291
2450,13 AVENUE DOCTEUR JACQUES AIMEZ,2019,61483,Bagnoles de l'Orne Normandie,RESIDENTIEL,61.0,28.0,37,109.291,2.954,4.291
2451,38 AVENUE DU DOCTEUR PAUL LEMUET,2019,61483,Bagnoles de l'Orne Normandie,RESIDENTIEL,61.0,28.0,10,16.278,1.628,4.291
2452,23 RUE ADELAIDE LAHAYE,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,53,107.567,2.03,2.733
2453,20 RUE ADELAIDE LAHAYE,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,16,47.905,2.994,2.733
2454,9 RUE ADELAIDE LAHAYE,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,61,131.492,2.156,2.733
2455,6 RUE AMBROISE CROIZAT,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,17,35.838,2.108,2.733
2456,101 RUE ANATOLE FRANCE,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,75,156.865,2.092,2.733
2457,82 RUE ANATOLE FRANCE,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,142,209.484,1.475,2.733
2458,56 RUE ANATOLE FRANCE,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,48,79.11,1.648,2.733
2459,4 RUE AUGUSTE BLANQUI,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,47,67.486,1.436,2.733
2460,8 RUE BABEUF,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,19,45.908,2.416,2.733
2461,4 RUE CONDORCET,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,10,16.159,1.616,2.733
2462,4 RUE D ESTIENNE D ORVES,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,17,34.415,2.024,2.733
2463,2 RUE D ESTIENNE D ORVES,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,18,42.988,2.388,2.733
2464,4 RUE D HOLBACH,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,10,21.66,2.166,2.733
2465,31 RUE DE L AVENIR,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,19,38.206,2.011,2.733
2466,5 RUE DE LA BARRE NOUVELLE,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,10,14.497,1.45,2.733
2467,47 RUE DE LA CAPSULERIE,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,140,243.065,1.736,2.733
2468,41 RUE DE LA CAPSULERIE,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,136,231.784,1.704,2.733
2469,34 RUE DE LA CAPSULERIE,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,41,163.299,3.983,2.733
2470,136 AVENUE DE LA DHUYS,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,30,38.33,1.278,2.733
2471,130 AVENUE DE LA DHUYS,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,31,108.414,3.497,2.733
2472,53 AVENUE DE LA DHUYS,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,16,45.623,2.851,2.733
2473,1 RUE DE LA LIBERTE,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,19,65.242,3.434,2.733
2474,27 AVENUE DE LA REPUBLIQUE,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,19,40.908,2.153,2.733
2475,136 RUE DE NOISY LE SEC,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,36,65.698,1.825,2.733
2476,17 AVENUE DE STALINGRAD,2019,93006,Bagnolet,RESIDENTIEL,93.0,11.0,12,66.781,5.565,2.733
